"cell","ridge","length","dist_endpoints","curvature_bylength","curvature_formula"
"Curved_test",119,0.307662172681562,0.307662168620064,1.00000001320116,0.00336259116709683
"Curved_test",121,0.83999892314536,0.837145298021791,1.00340875727345,0.413407819238492
"Curved_test",123,10.237102015254,2.94002621093146,3.48197644537689,140.523245841847
"Curved_test",126,0.307768232605091,0.229375810625271,1.34176411961717,27.557690751485
"Curved_test",127,0.526219671211419,0.458640940715065,1.14734561286873,23.8043068520823
"Curved_test",130,0.493066351861779,0.486456588505082,1.01358757083959,2.52800880752044
"Curved_test",131,6.57095446074163,4.83929516794543,1.35783295556476,85.4868618432726
"Curved_test",132,0.598282750879376,0.58015,1.03125528032298,78.8679302207792
"Curved_test",136,1.8265491750519,1.26491280825992,1.44401192171071,56.6658436453246
"Curved_test",138,0.701544426887721,0.597995838196221,1.1731593801787,134.578434738708
"Curved_test",140,1.02385770381116,1.0211111129549,1.00268980605677,1.29772888215278
"Curved_test",142,0.785547868801796,0.653664258239655,1.20176047397376,2.34914206856173
"Curved_test",143,0.652054100803387,0.410263354444433,1.58935496855765,51.1239053064031
"Curved_test",144,0.505661663495272,0.392214641491113,1.28924728962911,12.6167865153619
"Curved_test",147,6.11057629792881,0.641469276349226,9.52590642018857,77.6565492793645
"Curved_test",149,13.8591811806123,13.2296898513344,1.04758171479088,11.4773722641912
"Curved_test",150,0.324274579638711,0.324274578867972,1.00000000237681,0.000850617205562776
"Curved_test",152,7.36547490657135,2.20917821033071,3.33403383761818,270.136395494104
"Curved_test",153,0.357459231563089,0.326349999999998,1.0953247481633,56.6197800878365
"Curved_test",154,0.205167038654924,0.205167035607576,1.00000001485301,0.00336143225138183
"Curved_test",155,0.23333641670014,0.232214771278659,1.00483020703336,2.08654660294358
"Curved_test",156,9.43694974917934,4.40527400112638,2.14219359494243,635.055466580934
"Curved_test",159,0.912709318667484,0.764874725036722,1.19327948589707,9.99093352861955
"Curved_test",163,4.81848462259953,2.73492929707515,1.7618315134335,253.286535528003
"Curved_test",164,1.80910900254587,1.38546125171367,1.30578101719424,67.4917669841253
"Curved_test",166,1.24996973759653,1.23755363924155,1.01003277592282,5.52296146348761
"Curved_test",170,16.9645883093078,12.3952371774404,1.3686376522253,803.023516438003
"Curved_test",171,0.292952583944922,0.292393283951598,1.00191283461017,0.986927776001576
"Curved_test",173,3.49231022542267,1.33132618561343,2.62318150364746,155.076631716621
"Curved_test",174,4.02532209672397,0.343992565326638,11.7017706266463,470.822783284862
"Curved_test",177,6.2930918119788,3.2797719341442,1.91875896810516,69.3649263581937
"Curved_test",178,0.683393636150515,0.681232678678876,1.00317212831867,1.51046353037705
"Curved_test",180,6.62822168953084,6.43273499551319,1.03038935913791,12.2006267780582
"Curved_test",182,40.9822210591621,40.9738141416259,1.00020517781203,0.690826850760028
"Curved_test",183,0.261499547360449,0.261499545888706,1.00000000562809,0.00162287320974819
"Curved_test",184,1.84451860346728,1.45085417944051,1.27133286694502,50.0239766272848
"Curved_test",185,6.15119102336027,3.02854135352318,2.0310738092463,192.344252307978
"Curved_test",186,0.29290249046203,0.25385,1.15384081332295,44.0968681943393
"Curved_test",189,0.557592625004056,0.493196674765756,1.13056850042406,57.7156750003364
"Curved_test",190,0.205131677222217,0.205131677222217,1,2.38762335958467e-13
"Curved_test",192,18.2403766668994,5.6567161518411,3.22455222734884,297.663503791868
"Curved_test",193,2.52947327098193,1.99721296435808,1.26650152794043,20.8901028238615
"Curved_test",195,31.8831507666382,29.6875759718186,1.07395601435778,204.305930724817
"Curved_test",196,0.233308683896816,0.232191348891387,1.004812130214,2.08218937610939
"Curved_test",197,0.335832910957785,0.334278989019649,1.00464857795189,2.0844896224236
"Curved_test",198,7.11191669142543,4.19255567166377,1.69632015610258,265.766081596021
"Curved_test",199,2.60554975338344,2.58972866580652,1.00610916803209,7.56462435270817
"Curved_test",200,1.90245317846816,0.764917389330373,2.48713548025573,52.8251145473917
"Curved_test",202,3.65197671666164,1.10695599957722,3.29911642202259,112.574611713125
"Curved_test",204,29.5520278914785,29.5519390552464,1.00000300610501,0.00033229575823323
"Curved_test",205,0.205131689409515,0.205131677222222,1.00000005941205,0.00671938845766913
"Curved_test",206,0.760409403445401,0.746612873248246,1.01847882710237,4.07208652686278
"Curved_test",207,1.31509810213473,1.05153275864331,1.25064872332791,5.42082799209199
"Curved_test",210,1.71099047537583,0.6889,2.48365579238762,91.7671469881202
"Curved_test",211,0.466568133707759,0.464335829438135,1.00480752103995,1.68543790397239
"Curved_test",213,0.546660885005548,0.44109892314537,1.23931584576866,7.75153357459812
"Curved_test",214,1.42625031278864,1.39306995606825,1.023818155417,11.1291354590494
"Curved_test",216,0.233301055267432,0.232183531931098,1.00481310335423,1.68053004257538
"Curved_test",218,0.920724239449979,0.855780710813231,1.07588804914174,3.84878916787022
"Curved_test",220,15.3379937195286,15.2661391060412,1.00470679672105,0.530299820208521
"Curved_test",222,0.493370571995381,0.392242377236319,1.25782067575563,10.5859970797314
"Curved_test",224,24.090618402717,23.9678000000522,1.00512430855834,7.02659140399168
"Curved_test",226,11.664964503866,8.83767629300825,1.31991307636992,482.292659710154
"Curved_test",228,2.87892116840885,1.47246540621503,1.95517066564512,32.0586861760001
"Curved_test",229,0.292880134408178,0.292325063071916,1.00189881541606,0.839141561355913
"Curved_test",231,1.2006141996333,1.198794315135,1.00151809570275,0.203282052527235
"Curved_test",232,0.264690134542028,0.261444071456977,1.01241589861633,2.35466438964195
"Curved_test",234,19.4384810109872,18.4180822146335,1.05540201115744,200.106419452347
"Curved_test",236,20.0560559027743,18.7014306381223,1.07243431215848,109.4010130126
"Curved_test",237,6.10658009834535,2.63974998910881,2.31331759581026,245.586201883865
"Curved_test",238,0.233301055267435,0.232183531931101,1.00481310335423,1.68053004257585
"Curved_test",239,3.12086827514337,2.21985914249081,1.40588572283986,63.3781054776913
"Curved_test",240,1.69980711111869,1.12641946005917,1.50903564026619,8.75977877350685
"Curved_test",243,0.759507345833507,0.754534699334629,1.00659034833423,5.20170967735293
"Curved_test",245,10.2864745111769,10.2294629196747,1.00557327319624,9.6409774638467
"Curved_test",246,1.50572472824469,1.46347184462155,1.02887167510494,10.9670621289541
"Curved_test",247,0.423653817680494,0.422881212635419,1.00182700252929,1.68311881618167
"Curved_test",249,0.429756365972288,0.424423529625773,1.01256489325938,2.87673345230927
"Curved_test",252,0.292888626635045,0.29232506307192,1.00192786604475,0.8447602475091
"Curved_test",253,0.822311876955014,0.69651936082208,1.18060160737594,22.1055267762903
"Curved_test",256,9.80860364803526,9.46447538231782,1.03635999374676,12.8913951076249
"Curved_test",257,0.699862962603751,0.603431396266388,1.1598053514186,16.0313136370879
"Curved_test",258,2.07137006333061,1.00028353105506,2.07078293206107,26.5163333875905
"Curved_test",259,0.762724306851981,0.754522685212313,1.01086994705449,3.07222916667397
"Curved_test",262,2.85150584764229,2.39753872179366,1.18934715077678,82.4204595894793
"Curved_test",265,5.90802816389144,4.75891601943131,1.24146510250825,93.3974952252121
"Curved_test",267,0.435150000000002,0.344008375624781,1.26494013179095,0
"Curved_test",269,14.6771844691582,11.7229446199536,1.25200493092633,14664.0189740032
"Curved_test",271,7.10280923969444,5.00437519301861,1.41931988824564,164.694291805514
"Curved_test",273,1.77603620821798,1.74087849662175,1.0201953850682,4.674299415096
"Curved_test",274,0.52795219735178,0.527952197173188,1.00000000033827,0.000197067130591249
"Curved_test",275,0.620784781414405,0.619580723150739,1.00194334364946,0.706065795330793
"Curved_test",276,0.23329482006982,0.232175736243043,1.00481998612295,1.68106660369434
"Curved_test",277,0.264680773073487,0.261444071456972,1.01238009184327,3.52548611654512
"Curved_test",279,0.181249999999999,0.130701233735569,1.38675049056307,0
"Curved_test",281,2.47496026167252,2.36472485714512,1.04661658805434,18.5842397470707
"Curved_test",283,11.523304925735,11.2411260522467,1.02510236716293,9.86735983944384
"Curved_test",286,2.71235270417889,1.02106317262939,2.65640048224849,109.684800716536
"Curved_test",288,2.39177231822825,2.32177284849315,1.03014914649404,13.3403778441805
"Curved_test",293,0.315268663679505,0.26400013731057,1.1941988625128,15.7002215002477
"Curved_test",295,9.88714686424732,9.79075453999844,1.00984523959365,12.5364045278088
"Curved_test",300,4.81150033907767,2.98411673908713,1.61237001088287,138.789116211073
"Curved_test",302,11.8755128215838,11.7889679838822,1.00734117166319,9.56437702475559
"Curved_test",305,0.961723570114053,0.9094344520085,1.05749630222395,7.00901414778202
"Curved_test",306,4.70270988019424,3.1075840555808,1.51330094249544,83.8685809509503
"Curved_test",309,2.05618243155951,1.7103574597142,1.20219455873458,21.2343455371241
"Curved_test",312,0.233330169315234,0.1813,1.286983835164,31.4621121307823
"Curved_test",313,0.438398755662542,0.436615763572502,1.00408366403322,1.39638261318639
"Curved_test",314,5.0309552855288,0.827645070365313,6.07863861656083,400.172613231111
"Curved_test",316,3.49947222623253,2.27279522889767,1.5397217407614,21.2646702154958
"Curved_test",317,1.61633642506165,1.58383598266992,1.02052008083371,4.03834532383924
"Curved_test",319,4.89680723256329,2.28323733380916,2.14467727907806,90.6840808072951
"Curved_test",321,0.331925845576746,0.290149999999997,1.14398016741944,19.5063913555093
"Curved_test",322,9.21679408208342,0.229312565072213,40.1931489414065,303.325468549768
"Curved_test",323,0.728103046177734,0.725220001103111,1.00397540755941,3.37063980016168
"Curved_test",325,2.42754946206869,2.36770186309425,1.02527666168925,13.4702303293428
"Curved_test",329,19.0591221600906,16.3581131823019,1.16511739145508,5.79551995462217
"Curved_test",333,6.34585004092595,6.31013717778781,1.00565960170626,2.58892559470587
"Curved_test",335,0.783444172519024,0.692759413505149,1.13090368350975,2.74975599630479
"Curved_test",336,1.22808919844098,1.16088173923962,1.05789345885084,28.410332117898
"Curved_test",339,0.466575762337138,0.464335829438135,1.00482395016063,3.3644627847316
"Curved_test",342,0.815043914847331,0.584668730992171,1.39402685938791,28.3933224232921
"Curved_test",347,11.7783818504753,11.6396261049271,1.01192097961716,4.14346199896142
"Curved_test",353,0.181249999999999,0.130701233735569,1.38675049056307,0
"Curved_test",355,9.10825977135929,5.64016822111717,1.61489150930948,84.4574195896388
"Curved_test",357,0.1813,0.130728975365066,1.38683868280702,0
"Curved_test",359,1.88549165541488,1.80132360016184,1.04672567174797,13.9479729796844
"Curved_test",361,1.85348516761383,0.590552707215876,3.13856010643312,66.333631665951
"Curved_test",363,0.181299999999997,0.130742839192054,1.38669162395715,0
"Curved_test",364,0.569183212498384,0.441107144013786,1.29035138111614,15.7321750425303
"Curved_test",365,0.990724907842025,0.697488023194662,1.42041852318018,15.2246048187125
"Curved_test",366,2.29388103733338,1.99428000040115,1.15023017674146,12.9920344945054
"Curved_test",367,1.69607880284728,1.58928015466122,1.0671993844967,13.7838502975997
"Curved_test",368,0.660193818954221,0.645592630843938,1.0226167205335,6.32894877178684
"Curved_test",370,4.1658857677906,0.307662160494263,13.5404554173905,72.6166024582027
"Curved_test",372,12.6115576266564,4.14396167483485,3.04335768915117,228.827442265529
"Curved_test",373,3.35547379712667,2.17351083043081,1.54380357813151,138.729071050458
"Curved_test",375,0.444035793976903,0.390508018483614,1.13707215462859,0
"Curved_test",378,0.398850000000003,0.33426814460849,1.19320373907348,0
"Curved_test",381,10.5890102967282,10.588458993168,1.00005206645845,0.00388169793232562
"Curved_test",382,1.61519318433815,0.837117143833525,1.92947091842066,35.513923765672
"Curved_test",384,0.559293381269719,0.553486189981289,1.01049202562511,2.91455551629683
"Curved_test",385,3.21040042601451,1.01783535628313,3.15414512396,61.5895110496362
"Not_curved_test",2,2.66213681354089,2.10340566512977,1.26563166472058,62.3613193275791
"Not_curved_test",3,1.62824965647849,1.4866134147787,1.09527442729344,9.09049789706551
"Not_curved_test",4,0.862001107441837,0.855710798108798,1.00735097575833,3.08280149444092
"Not_curved_test",5,2.1076132016693,1.3416,1.57096988794671,121.229621252439
"Not_curved_test",7,1.55359996840961,1.53838151314945,1.00989251049241,10.6248310505093
"Not_curved_test",8,2.98431859276639,2.95205419538667,1.01092947325633,15.5271780617226
"Not_curved_test",9,1.49823070194545,1.46841561299926,1.02030425765175,6.54529353594925
"Not_curved_test",10,0.656934782749487,0.641539930557713,1.02399671705297,6.24433844063449
"Not_curved_test",11,4.34856229535349,3.95828287171343,1.09859816397384,24.9502789767833
"Not_curved_test",13,0.522943620288082,0.458625130144434,1.14024196651281,41.3358434287357
"Not_curved_test",15,3.40897982429759,3.19417693349946,1.06724827561847,18.3069418875816
"Not_curved_test",16,0.969154287629221,0.897030136060105,1.08040326480657,31.3100728382562
"Not_curved_test",17,2.51891953775141,2.40765097605529,1.04621457296042,12.079184898429
"Not_curved_test",18,2.73486552744642,2.43672320186352,1.1223537927307,172.76196765578
"Not_curved_test",19,1.30584257253046,1.198794315135,1.08929660079628,6.98598546173383
"Not_curved_test",21,1.3902118739996,1.2876112815986,1.07968289332912,61.1262362533738
"Not_curved_test",22,0.650320790708183,0.5802,1.12085624044844,57.9941703132448
"Not_curved_test",23,1.84977114012813,1.52984188888918,1.20912569695111,33.0338020036883
"Not_curved_test",24,3.39884056958112,2.42374157296111,1.40231145411626,202.380198223286
"Not_curved_test",25,0.307697521926975,0.307697517864544,1.00000001320268,0.00672286450210689
"Not_curved_test",26,0.261499547360447,0.261499545888704,1.00000000562809,0.00162324629043628
"Not_curved_test",27,0.754522751403001,0.746612873248245,1.01059435008178,2.91128111111077
"Not_curved_test",28,0.790901313526581,0.784429282982223,1.00825062333185,3.80823281127915
"Not_curved_test",30,5.91694116227108,5.24964465702203,1.12711269978178,112.777570076893
"Not_curved_test",31,0.820004187782472,0.728814990241008,1.12511981608845,9.55748914555104
"Not_curved_test",32,10.5192167623297,6.82962446991048,1.54023355290977,27264.5258028549
"Not_curved_test",34,1.99277132215172,1.94351538841348,1.02534373230687,8.59038819125587
"Not_curved_test",36,2.07996452662343,2.041162676638,1.01900968033049,8.29891848964238
"Not_curved_test",37,0.312090572271143,0.229360000871996,1.36070182719139,15.6972916944356
"Not_curved_test",38,0.423626084877167,0.413423224432304,1.02467897264087,4.57344887308993
"Not_curved_test",41,1.26191189703655,1.20532170498171,1.046950280428,1.43678946484892
"Not_curved_test",42,1.11584173378601,0.820420643633493,1.36008490576754,26.3250962440906
"Not_curved_test",43,0.326001488168225,0.324319302539946,1.00518681933238,1.68290705381454
"Not_curved_test",44,1.69708317782986,1.68679925969275,1.00609670538923,7.54349594088414
"Not_curved_test",45,1.17350537485221,1.17158902777382,1.0016356819951,1.63261466692268
"Not_curved_test",46,0.4930831426571,0.486478953809927,1.01357548727535,2.52450460192198
"Not_curved_test",49,0.35737357734491,0.326300000000003,1.09523008686763,6.18288421506685
"Not_curved_test",50,2.85335510511383,2.82456011796527,1.01019450319553,21.0219464297818
"Not_curved_test",53,1.31938381028347,1.30183440575213,1.01348051983708,4.53827146751825
"Not_curved_test",54,0.307732871172389,0.307732871172389,1,1.13334489274725e-12
"Not_curved_test",57,0.557655719240092,0.553512393718516,1.00748551535358,4.88317133107123
"Not_curved_test",58,1.43798501349705,1.13803028298899,1.26357359289266,71.6170358550806
"Not_curved_test",59,0.663804255353721,0.598056470995841,1.10993574611508,85.2590373032015
"Not_curved_test",61,1.62117320364198,1.43036968997529,1.13339454478373,21.1479848614468
"Not_curved_test",62,0.395481328358345,0.392242377236318,1.00825752470921,4.91590411192709
"Not_curved_test",63,0.561808862292211,0.515388719802828,1.09006821590341,8.38264702164916
"Not_curved_test",64,1.09186984155542,0.942769230777074,1.15815175751488,72.4268403375955
"Not_curved_test",65,0.789430212954272,0.687985130653272,1.14745243433484,98.5683585795229
"Not_curved_test",66,0.410263366631725,0.410263354444432,1.00000002970602,0.010081980523113
"Not_curved_test",71,0.595843185654834,0.548710725246007,1.08589673618589,84.3352530167159
"Not_curved_test",72,0.233336416700141,0.232222576421847,1.00479643407397,2.07861066100958
"Not_curved_test",75,0.205096327976803,0.205096324930505,1.00000001485301,0.00336259116661818
"Not_curved_test",76,2.87521462997218,2.50480661928221,1.14787888527543,171.104805042092
"Not_curved_test",78,0.205131689409513,0.205131689409513,1,4.78112639144159e-13
"Not_curved_test",79,2.48074069403828,2.35131569233057,1.0550436515734,111.680099936944
"Not_curved_test",81,1.03090836825493,0.849614324267195,1.21338393057827,32.2704663590341
"Not_curved_test",83,0.311992839192059,0.261444071456978,1.19334447881485,0
"Not_curved_test",85,0.205096327976803,0.205096324930505,1.00000001485301,0.00336143225138175
"Not_curved_test",87,2.15218056867308,1.81302200000441,1.18706809330931,22.8263484261429
"Not_curved_test",88,0.656932521094532,0.653686446241621,1.00496579800847,5.20533259699557
"Not_curved_test",89,1.09640321674354,1.08846379935209,1.00729414923691,4.84906742737698
"Not_curved_test",90,0.364065392065208,0.362640000551514,1.00393059649108,2.08023316132322
"Not_curved_test",91,0.726621386279598,0.714245260747312,1.0173275570906,6.59586947701519
"Not_curved_test",94,1.07984263542877,1.02560888866078,1.05287956000343,153.45294481484
"Not_curved_test",95,0.62364920524291,0.603485476212971,1.03341211980191,2.93506821676256
"Not_curved_test",98,5.57164717910821,5.24620094258693,1.06203464946976,13.3245387488301
"Not_curved_test",99,3.83762828546006,3.30259045750454,1.16200550290447,130.988444447758
"Not_curved_test",102,0.264783205899703,0.261541143990766,1.01239599192489,3.52694691415776
"Not_curved_test",105,0.649855040178224,0.448484751691739,1.44900141582716,53.0178932989603
"Not_curved_test",106,0.307732871172384,0.307732871172384,1,1.19028373849216e-13
"Not_curved_test",107,6.20671138964287,2.75670352277861,2.25149760877689,272.759757962607
"Not_curved_test",108,0.426929868603834,0.369786779779917,1.15452983164495,25.7951678214789
"Not_curved_test",111,0.401552656362936,0.390517297952338,1.02825830883411,6.30933137079788
"Not_curved_test",113,15.100712792056,14.9754754962906,1.00836282599484,12.5967388245398
"Not_curved_test",114,0.531133177577739,0.522943610726815,1.01566051613011,3.77303422641238
"Not_curved_test",115,0.688385557679004,0.668628480548054,1.02954866223281,4.29255834905042
"Not_curved_test",117,15.3658007731744,15.1691788895279,1.01296193321197,1.7393182896994
"Not_curved_test",119,6.8783952621475,6.42707192195638,1.07022223271678,3.90271353925878
"Not_curved_test",122,0.953468710647112,0.846519640941665,1.12633973806736,7.02955147258424
"Not_curved_test",123,0.335866899972192,0.334311531359602,1.0046524527774,1.68589912471376
"Not_curved_test",125,0.659876973323113,0.656714199633298,1.00481605802278,0.679022201689921
"Not_curved_test",127,1.33235207210539,0.917234447946655,1.45257526588543,30.630286674768
"Not_curved_test",128,0.774228921783719,0.770864308747004,1.00436472800535,3.36326332991721
"Not_curved_test",129,0.395486694314286,0.392242377236319,1.00827120491372,4.91682685743278
"Not_curved_test",130,0.205096327976802,0.205096324930504,1.00000001485301,0.00336143225150194
"Not_curved_test",134,0.537080383257162,0.464398301568813,1.15650806956618,0
"Not_curved_test",135,0.653902349757988,0.653664258239655,1.0003642412987,0.276056567029781
"Not_curved_test",136,1.04777006895721,0.684186231957352,1.53141063064028,23.3189900797577
"Not_curved_test",138,0.770339038574265,0.75456353277905,1.02090679592892,6.68649967107452
"Not_curved_test",140,0.668563402092573,0.652650000000001,1.02438275046744,124.166446343684
"Not_curved_test",143,0.264783205899703,0.217599999999997,1.21683458593615,18.881511070738
"Not_curved_test",144,0.443740332741891,0.261444071456977,1.69726676252023,22.0860895791191
"Not_curved_test",145,0.724299115121726,0.661648384718046,1.09468885869098,2.26188203234344
"Not_curved_test",147,13.1497547410194,9.50037701949244,1.38412977864345,330.76125157583
"Not_curved_test",151,7.03348856285006,6.85554772520037,1.02595574340407,0.234583653729044
"Not_curved_test",153,0.275820571995385,0.23221477127866,1.18778220040274,0
"Not_curved_test",157,3.95362295386308,3.95301581390714,1.00015358905315,0.0186080243808695
"Not_curved_test",159,4.47144245513344,4.46530024186504,1.00137554317419,0.719627449442896
"Not_curved_test",160,0.307732883359681,0.307732871172388,1.00000003960348,0.00671938935601702
"Not_curved_test",161,1.30046385025389,1.29118526168788,1.00718610167056,3.83183737653967
"Not_curved_test",162,0.810780361700988,0.810780360208607,1.00000000184067,0.000299336673051944
"Not_curved_test",163,0.367246617778249,0.362580004964424,1.01287057408001,3.52548611654536
"Not_curved_test",165,1.07037262326814,1.0589733825739,1.01076442607701,6.39843713012175
"Not_curved_test",166,0.728081553721367,0.725220001103112,1.00394577178498,3.36462358175882
"Not_curved_test",167,0.526197310531857,0.435100000000006,1.20937097341266,13.4414442130275
"Not_curved_test",169,1.31839728889283,1.23764153231055,1.06524971445611,11.7678199579684
"Not_curved_test",178,6.75476720820634,6.67815396891237,1.01147221816847,11.4006694283539
"Not_curved_test",179,0.357436870883527,0.357132783429356,1.00085146888855,0.521058726731013
"Not_curved_test",180,1.20958086407139,1.20092725529068,1.00720577265825,5.66425293134827
"Not_curved_test",182,3.44023211848443,3.33846489909659,1.03048323779453,25.077032288544
"Not_curved_test",184,0.656191169286544,0.648638599298562,1.01164372579145,3.76238128721194
"Not_curved_test",185,1.61008020496585,1.06646409456671,1.50973690832039,50.8870932186419
"Not_curved_test",186,0.569127743214904,0.566383942215881,1.00484441876704,1.68725386614734
"Not_curved_test",189,0.814158163424709,0.810798248641425,1.00414395910316,2.91636011029468
"Not_curved_test",190,1.25519752170254,1.22695448163328,1.02301881650219,7.64691907228673
"Not_curved_test",191,1.0244263315513,0.965480450345836,1.06105341768893,9.12425560095382
"Not_curved_test",193,2.96275985759078,2.94514590682703,1.00598067169539,4.71411754101512
