Cell,Ridge, X, Y
Curved_test,8 , 33.8668 , 18.3475
Curved_test,8 , 33.7943 , 18.3475
Curved_test,8 , 33.7943 , 18.2025
Curved_test,8 , 33.7217 , 18.2025
Curved_test,8 , 33.7217 , 17.5498
Curved_test,8 , 33.6492 , 17.5498
Curved_test,8 , 33.6492 , 17.2597
Curved_test,8 , 33.5767 , 17.2597
Curved_test,8 , 33.5767 , 17.1147
Curved_test,8 , 33.5042 , 17.1147
Curved_test,8 , 33.5042 , 17.0422
Curved_test,8 , 33.4317 , 17.0422
Curved_test,8 , 33.4317 , 16.6796
Curved_test,8 , 33.3591 , 16.6796
Curved_test,8 , 33.3591 , 16.462
Curved_test,8 , 33.2866 , 16.462
Curved_test,8 , 33.2866 , 16.0994
Curved_test,8 , 33.2141 , 16.0994
Curved_test,8 , 33.2141 , 15.8819
Curved_test,8 , 32.924 , 15.8819
Curved_test,8 , 32.924 , 15.9544
Curved_test,8 , 32.779 , 15.9544
Curved_test,8 , 32.779 , 16.0269
Curved_test,8 , 32.7065 , 16.0269
Curved_test,8 , 32.7065 , 15.9544
Curved_test,8 , 32.779 , 15.9544
Curved_test,8 , 32.779 , 15.8819
Curved_test,8 , 32.924 , 15.8819
Curved_test,8 , 32.924 , 15.8093
Curved_test,8 , 33.0691 , 15.8093
Curved_test,8 , 33.0691 , 15.3742
Curved_test,8 , 32.9965 , 15.3742
Curved_test,8 , 32.9965 , 15.3017
Curved_test,8 , 32.924 , 15.3017
Curved_test,8 , 32.924 , 15.2292
Curved_test,8 , 32.8515 , 15.2292
Curved_test,8 , 32.8515 , 14.9391
Curved_test,8 , 32.779 , 14.9391
Curved_test,8 , 32.779 , 14.7941
Curved_test,8 , 32.7065 , 14.7941
Curved_test,8 , 32.7065 , 14.5765
Curved_test,8 , 32.6339 , 14.5765
Curved_test,8 , 32.6339 , 14.504
Curved_test,8 , 32.5614 , 14.504
Curved_test,8 , 32.5614 , 14.4315
Curved_test,8 , 32.4889 , 14.4315
Curved_test,8 , 32.4889 , 14.2864
Curved_test,8 , 32.4164 , 14.2864
Curved_test,8 , 32.4164 , 13.9963
Curved_test,8 , 32.3439 , 13.9963
Curved_test,8 , 32.3439 , 13.8513
Curved_test,8 , 32.2713 , 13.8513
Curved_test,8 , 32.2713 , 13.7788
Curved_test,8 , 32.1988 , 13.7788
Curved_test,8 , 32.1988 , 13.4162
Curved_test,8 , 32.1263 , 13.4162
Curved_test,8 , 32.1263 , 13.2711
Curved_test,8 , 32.0538 , 13.2711
Curved_test,8 , 32.0538 , 13.0536
Curved_test,8 , 31.9813 , 13.0536
Curved_test,8 , 31.9813 , 12.691
Curved_test,8 , 32.0538 , 12.691
Curved_test,8 , 32.0538 , 12.2559
Curved_test,8 , 31.9813 , 12.2559
Curved_test,8 , 31.9813 , 11.9658
